school,cf
Scuola Elementare di GORIZIA,FLTSRA16M16E098H
Scuola Elementare di GORIZIA,FLTVVN15M09E098D
Scuola Elementare di GORIZIA,TRBGTN17M15E098G
Scuola Elementare di GORIZIA,TRBRSR17D19E098Q
Scuola Elementare di GORIZIA,TRBSTN15L27E098H
Scuola Elementare di GORIZIA,TRBDLM14S29E098S
Scuola Elementare di GORIZIA,TRBTRS13T26E098N
Scuola Elementare di GORIZIA,TRBFST17D09E098F
Scuola Elementare di GORIZIA,TRBGMN18A20E098J
Scuola Elementare di GORIZIA,TRBCRI14B02E098N
Scuola Elementare di GORIZIA,TRBSNT14M03E098U
Scuola Elementare di GORIZIA,TRBGGI15B17E098M
Scuola Elementare di GORIZIA,PRTRSM16L13E098W
Scuola Elementare di GORIZIA,PRTNGL17S05E098I
Scuola Elementare di GORIZIA,CHRSNT15L22E098W
Scuola Elementare di GORIZIA,CHRMGH16P19E098O
Scuola Elementare di GORIZIA,PRTVCN16H24E098K
Scuola Elementare di GORIZIA,NDERFL15S02E098Y
Scuola Elementare di GORIZIA,NDEVTI14D13E098X
Scuola Superiore di LATINA,MRNSDR07A28E472W
Scuola Superiore di LATINA,MRNNNE07T10E472L
Scuola Superiore di LATINA,MRNMRC07R06E472D
Scuola Superiore di LATINA,MRNMNZ08B22E472X
Scuola Superiore di LATINA,MRNDNI07E30E472C
Scuola Superiore di LATINA,MRNLDI08B28E472G
Scuola Superiore di LATINA,MRNSVS07D25E472A
Scuola Superiore di LATINA,MRNCLL07D19E472E
Scuola Superiore di LATINA,BNCSST09T21E472O
Scuola Superiore di LATINA,BNCRGR08S22E472Q
Scuola Superiore di LATINA,BNCRLL10H30E472S
Scuola Superiore di LATINA,CRMRCE06T02E472N
Scuola Superiore di LATINA,CRMVTT08M21E472S
Scuola Superiore di LATINA,CRMLDI07P10E472A
Scuola Superiore di LATINA,CRMZEI07H01E472C
Scuola Superiore di LATINA,CRMRTT08D09E472W
Scuola Elementare di CHIETI,MRCCRN17T29C632C
Scuola Elementare di CHIETI,MRCPQL17R04C632R
Scuola Elementare di CHIETI,MRCDRO18H20C632O
Scuola Superiore di OSSOLA,RGGSTR07B13D223H
Scuola Superiore di OSSOLA,RGGMTN07L31D223W
Scuola Superiore di OSSOLA,RGGFNC08R16D223C
Scuola Elementare di MACERATA,MSCFST16E18E783S
Scuola Elementare di MACERATA,MSCFDN15R14E783V
Scuola Elementare di MACERATA,MSCPIO16C29E783D
Scuola Elementare di MACERATA,MSCLSS14M05E783X
Scuola Elementare di MACERATA,MSCLRD14B28E783U
Scuola Elementare di MACERATA,MSCMRA18P03E783L
Scuola Elementare di MACERATA,GDNVRN18L29E783V
Scuola Elementare di MACERATA,GDNSLN18M05E783S
Scuola Elementare di MACERATA,LUIVTR14L22E783Q
Scuola Elementare di MACERATA,LUIGNR18B21E783C
Scuola Elementare di MACERATA,LUIMSM18D19E783W
Scuola Elementare di MACERATA,LUILNE14S16E783Q
Scuola Elementare di MACERATA,LUILNE15D02E783B
Scuola Elementare di PALERMO,SLBNRN18S08G273R
Scuola Elementare di PALERMO,SLBRLB15H21G273Q
Scuola Elementare di PALERMO,LZZZNE17S09G273K
Scuola Elementare di PALERMO,LZZSML16C04G273O
Scuola Elementare di PALERMO,LZZSMN14T24G273Z
Scuola Elementare di PALERMO,LZZMRC18A31G273H
Scuola Elementare di PALERMO,LZZGPP15R18G273E
Scuola Elementare di PALERMO,LSCFTN17T18G273V
Scuola Elementare di PALERMO,LSCRCC14R04G273T
Scuola Elementare di PALERMO,LSCSNO16P25G273Y
Scuola Elementare di PALERMO,CRNPRZ16S03G273K
Scuola Elementare di PALERMO,CRNMCR16B16G273T
Scuola Elementare di PALERMO,MPCQMD17E10G273O
Scuola Elementare di PALERMO,VRRPRM13T20G273L
Scuola Elementare di PALERMO,VRRMDL18B20G273X
Scuola Elementare di PALERMO,VRRLMO18S03G273A
Scuola Elementare di PALERMO,VRRNLC18D18G273K
Scuola Elementare di PALERMO,VRRPRZ18H12G273J
Scuola Elementare di PALERMO,FNCRNN17T29G273U
Scuola Elementare di FERRARA,GDNZEI18S09D548E
Scuola Elementare di FERRARA,GDNGTV16D08D548U
Scuola Elementare di FERRARA,GDNMMM18H19D548K
Scuola Elementare di FERRARA,GDNLGR17C21D548E
Scuola Elementare di FERRARA,TRBVTT16B12D548G
Scuola Elementare di FERRARA,TRBLRG16M06D548E
Scuola Elementare di FERRARA,GLZTST15L05D548E
Scuola Elementare di FERRARA,GLZCLN14E27D548J
Scuola Elementare di FERRARA,GLZFLV14S04D548N
Scuola Elementare di FERRARA,GLZDTL17C02D548D
Scuola Elementare di FERRARA,GLZVTT16C30D548B
Scuola Media di BARI,LFNGNZ11H19A662Q
Scuola Media di BARI,LFNGRG11T06A662B
Scuola Media di BARI,LFNDRD11P13A662D
Scuola Media di BARI,LFNSTR11P22A662L
Scuola Media di BARI,LFNNBL12H14A662E
Scuola Media di BARI,VRNGNI11R08A662F
Scuola Media di BARI,VRNSFN11M25A662V
Scuola Media di BARI,VRNMRM12L29A662E
Scuola Media di BARI,VRNLND13M11A662Z
Scuola Media di BARI,MSTLLE13E20A662G
Scuola Media di BARI,MSTGTV12E21A662A
Scuola Superiore di GROSSETO,FRNMRA09L25E202J
Scuola Superiore di GROSSETO,MCATZN07E29E202A
Scuola Superiore di GROSSETO,MCAPSC06S25E202U
Scuola Superiore di GROSSETO,MCAGLD07H10E202X
Scuola Superiore di GROSSETO,MCARNT07L14E202J
Scuola Superiore di GROSSETO,MCARME08R30E202R
Scuola Superiore di GROSSETO,FRLBSL08D29E202H
Scuola Superiore di GROSSETO,FRLVEA07P27E202E
Scuola Superiore di GROSSETO,BLZLDE09C05E202U
Scuola Superiore di GROSSETO,BLZSBN09D08E202L
Scuola Media di BIELLA,GDNMSM11R17A859Q
Scuola Media di BIELLA,GDNVGL12L20A859J
Scuola Media di BIELLA,RNLLGU13R20A859A
Scuola Media di BIELLA,RNLMDA12H01A859E
Scuola Media di BIELLA,GNCMRA13H24A859Z
Scuola Media di BIELLA,GNCJCP11M09A859R
Scuola Media di BIELLA,GNCSNT10T02A859Y
Scuola Media di BIELLA,GNCLRC12C04A859L
Scuola Media di BIELLA,GNCRHL12A07A859N
Scuola Media di BIELLA,GNCRZO12P14A859R
Scuola Media di CATANZARO,LFNMDA13D13C352H
Scuola Media di CATANZARO,LFNPSQ11C29C352Q
Scuola Media di CATANZARO,LFNRST11D09C352V
Scuola Media di CATANZARO,LFNGRG13H24C352V
Scuola Media di CATANZARO,LFNGBR12E26C352V
Scuola Media di CATANZARO,MFFRST12S02C352S
Scuola Media di CATANZARO,MFFCRL13L27C352Y
Scuola Media di CATANZARO,MFFGST11S08C352U
Scuola Superiore di TRAPANI,MNTVDN10A15L331S
Scuola Superiore di TRAPANI,MNTLND09C23L331U
Scuola Superiore di TRAPANI,MNTRCC10M14L331O
Scuola Superiore di TRAPANI,MNTMTN07A01L331K
Scuola Superiore di TRAPANI,SLBJCP10H21L331O
Scuola Superiore di TRAPANI,MNTMRT07D04L331Z
Scuola Superiore di TRAPANI,MNTLCN07D29L331D
Scuola Superiore di TRAPANI,MNTLND07D22L331S
Scuola Superiore di TRAPANI,MNTSMN07E16L331S
Scuola Superiore di TRAPANI,MNTFLV08D06L331X
Scuola Superiore di TRAPANI,SLBLRD08C31L331F
Scuola Superiore di TRAPANI,SLBGRT08H04L331I
Scuola Superiore di TRAPANI,SLBSML08M08L331H
Scuola Superiore di TRAPANI,CNNDTR10M28L331C
Scuola Superiore di PESARO,MSCLVN10M02G479L
Scuola Superiore di PESARO,MSCCML10M29G479A
Scuola Superiore di PESARO,MSCBSL10S02G479V
Scuola Superiore di PESARO,MSCZNE09S21G479B
Scuola Superiore di PESARO,MSCMLE09M17G479U
Scuola Superiore di FERMO,MSCSLL07B28D542Y
Scuola Superiore di FERMO,MSCRCC07S07D542X
Scuola Superiore di FERMO,FNTMNO09A01D542S
Scuola Superiore di FERMO,FNTSTN09B08D542J
Scuola Superiore di FERMO,FNTDLL10C14D542U
Scuola Superiore di FERMO,FNTLVI09C01D542F
Scuola Superiore di FERMO,FNTNLT09D25D542D
Scuola Superiore di FERMO,LNZCSR10L26D542N
Scuola Media di MATERA,MFFTST11T30F052R
Scuola Media di MATERA,MFFVGL13B01F052Y
Scuola Media di MATERA,MFFNVE12C05F052V
Scuola Media di MATERA,MFFVNA11D24F052I
Scuola Media di MATERA,MFFGLL11C30F052F
Scuola Media di MATERA,MFFGTN13B07F052B
Scuola Media di MATERA,MFFLPA12L15F052I
Scuola Media di MATERA,VCNPRN10T22F052B
Scuola Media di MATERA,VCNCCT13S08F052E
Scuola Media di MATERA,VCNGMN11T26F052N
Scuola Media di MATERA,VCNCRI13A25F052H
Scuola Media di MATERA,VCNMBR11S24F052X
Scuola Media di MATERA,BYUSLN11P06F052G
Scuola Media di MATERA,BYULRT11P20F052X
Scuola Media di MATERA,BYURGN12R05F052U
Scuola Media di MATERA,DFRMRG11B14F052V
Scuola Media di MATERA,DFRVTR12P27F052I
Scuola Media di MATERA,RNINRC12A21F052G
Scuola Media di MATERA,RNIGBR13M01F052W
Scuola Media di MATERA,RNIMCL12T15F052K
Scuola Media di MATERA,RNISDR11B09F052Q
Scuola Media di MATERA,SMNLSN13H04F052V
Scuola Media di MATERA,SMNLSN13S12F052N
Scuola Media di MATERA,SMNLBT11C03F052Z
Università di ANDRIA,LFNMME06B11A285T
Università di ANDRIA,LFNLND03H26A285X
Università di ANDRIA,LFNPTR03L16A285V
Università di ANDRIA,TMSMRC06S08A285U
Università di ANDRIA,TMSLGU04T18A285T
Università di ANDRIA,TMSNVE05B18A285N
Università di ANDRIA,TMSMRA04M20A285G
Università di ANDRIA,TMSLND05S30A285Q
Università di ANDRIA,TMSGNS06E09A285P
Università di ANDRIA,TMSLSS03H05A285J
Università di ANDRIA,TMSCLL04S23A285D
Università di ANDRIA,RTLMRA04E20A285Q
Università di ANDRIA,RTLSMN05D01A285P
Università di ANDRIA,RTLFTM03T04A285L
Università di ANDRIA,RTLVTI05C28A285C
Università di ANDRIA,RTLWNN06S08A285U
Università di ANDRIA,LVNLNI04S05A285K
Università di ANDRIA,LVNMRO05P02A285P
Università di ANDRIA,LVNNDA06R03A285J
Università di ANDRIA,LVNMLN04L01A285F
Università di ANDRIA,LVNFRZ03T06A285M
Università di ANDRIA,MSSRMN01T17A285A
Università di ANDRIA,MSSGLD00T16A285O
Università di ANDRIA,FLCRST95R21A285J
Università di ANDRIA,CHRDMA96C07A285M
Università di ANDRIA,RGRRLL95L27A285Z
Università di ANDRIA,RGRPNI93S21A285Z
Università di ANDRIA,SLVFMN99B19A285R
Università di ANDRIA,CMLLVS01H13A285J
Scuola Superiore di FIRENZE,GDNLVI10B26D612E
Scuola Superiore di FIRENZE,GDNMDE09L16D612L
Scuola Superiore di FIRENZE,BLDLMP07D18D612R
Scuola Superiore di FIRENZE,BLDNCL08L22D612N
Scuola Superiore di FIRENZE,BLDNTN08M15D612T
Scuola Superiore di FIRENZE,BLDGIO07L09D612K
Scuola Superiore di FIRENZE,BLDGCH08C29D612T
Scuola Media di CATANIA,CCTRSL13H14C351B
Scuola Media di CATANIA,CCTCMB12R05C351B
Scuola Media di CATANIA,CCTLLL12R13C351B
Scuola Media di CATANIA,CCTGRZ11T03C351S
Scuola Elementare di LECCO,GDNTDD18R03E507U
Scuola Elementare di LECCO,GDNLFA18M27E507L
Scuola Elementare di LECCO,BNLGCH17L31E507F
Scuola Elementare di LECCO,BNLCMB18P03E507M
Scuola Elementare di LECCO,FSSZNE18A07E507W
Scuola Elementare di LECCO,FSSDMA18R14E507U
Scuola Elementare di LECCO,FRNLRG18D22E507B
Scuola Elementare di LECCO,FRNMNO16P08E507C
Scuola Elementare di COMO,RGGRMN15H11C933D
Scuola Elementare di COMO,RGGCMN17R02C933L
Scuola Elementare di COMO,RGGGDN15D11C933X
Scuola Elementare di COMO,RGGMLE15P11C933N
Scuola Elementare di COMO,RGGLVR16E07C933C
Scuola Elementare di COMO,TNANDA18B09C933G
Scuola Elementare di COMO,TNACDD14S17C933D
Scuola Elementare di COMO,TNALMP15M14C933I
Scuola Elementare di COMO,TNAGNN17H02C933Z
Scuola Elementare di COMO,LUIVGN16D06C933X
Scuola Superiore di ASCOLI PICENO,LGHSML08L09A462Y
Scuola Superiore di ASCOLI PICENO,PLMLDR07T26A462W
Scuola Superiore di ASCOLI PICENO,PLMWND07R21A462L
Scuola Superiore di ASCOLI PICENO,PLMLRT08M19A462J
Scuola Superiore di ASCOLI PICENO,PLMGTN08H13A462P
Scuola Superiore di ASCOLI PICENO,CFFGCM09A11A462A
Scuola Superiore di ASCOLI PICENO,CFFNTS09D22A462I
Scuola Superiore di ASCOLI PICENO,CFFCMN10A10A462B
Scuola Superiore di ASCOLI PICENO,CFFRNR09P08A462Z
Scuola Superiore di ASCOLI PICENO,PRTSVR09E01A462O
Scuola Superiore di ASCOLI PICENO,PRTMLN10S07A462I
Scuola Superiore di ASCOLI PICENO,PRTNRC09A04A462T
Scuola Media di GENOVA,GRDMCL10T04D969L
Scuola Media di GENOVA,GRDRZR11E07D969S
Scuola Media di GENOVA,GRDNLC11D02D969S
Scuola Media di GENOVA,GRDNTS12P29D969H
Scuola Media di GENOVA,GRDLIA11E13D969I
Scuola Media di GENOVA,CTRLRZ11T01D969M
Scuola Media di GENOVA,CTRFPP12D07D969C
Scuola Media di GENOVA,CTRMCR12M28D969C
Scuola Media di GENOVA,CTRSRG10T07D969Q
Scuola Media di GENOVA,MPCCML12P10D969X
Scuola Elementare di CROTONE,MSCMNN13T05D122W
Scuola Elementare di CROTONE,MSCPMP15D07D122Y
Scuola Elementare di CROTONE,MSCSLD14S12D122U
Scuola Elementare di CROTONE,MSCPSQ14E21D122F
Scuola Elementare di CROTONE,MSCGUO18L25D122K
Scuola Elementare di CROTONE,MSCLCD15E16D122W
Scuola Elementare di CROTONE,MSCNBL15A24D122O
Scuola Elementare di CROTONE,MSCGRL18P07D122A
Scuola Elementare di CROTONE,MSCRML15S14D122U
Scuola Elementare di CROTONE,MGNPIO15C09D122D
Scuola Elementare di CROTONE,MGNRTD14P21D122T
Scuola Elementare di CROTONE,BRDSFN15L19D122F
Scuola Elementare di CROTONE,BRDMMM15H07D122L
Scuola Media di COSENZA,MFFTMR13S06D086R
Scuola Media di COSENZA,MFFRMN13A01D086L
Scuola Media di COSENZA,MFFMNI11H10D086T
Scuola Media di COSENZA,VNOMRM13C10D086Z
Scuola Media di COSENZA,VNOGTT11B27D086Q
Scuola Media di ASCOLI PICENO,LGHMDE12E24A462O
Scuola Media di ASCOLI PICENO,LGHLDR11A04A462P
Scuola Media di ASCOLI PICENO,LGHTSC13L30A462N
Scuola Media di ASCOLI PICENO,LGHLMO11L28A462M
Scuola Media di ASCOLI PICENO,LGHLVN13A23A462Q
Scuola Media di ASCOLI PICENO,MRVSVN13L06A462Y
Scuola Media di ASCOLI PICENO,MRVYND13C10A462S
Scuola Superiore di AGRIGENTO,MNTMRN07R08A089N
Scuola Superiore di AGRIGENTO,MNTSDR07B23A089E
Scuola Superiore di VICENZA,FLTSFN10C03L840Z
Scuola Superiore di VICENZA,FLTDRT10A22L840H
Scuola Superiore di VICENZA,FLTPCC09T05L840C
Scuola Superiore di VICENZA,FLTRNR09D19L840K
Scuola Superiore di VICENZA,FLTCRI10A08L840H
Scuola Superiore di VICENZA,FCCRSL08B05L840N
Scuola Superiore di VICENZA,FCCTMR08A10L840R
Scuola Superiore di VICENZA,FCCPRZ08S02L840Z
Scuola Superiore di VICENZA,FCCFPP07S08L840N
Scuola Superiore di VICENZA,CTNPRI08A12L840W
Scuola Superiore di VICENZA,CTNVCN08B05L840K
Scuola Superiore di VICENZA,CTNTNZ07D08L840V
Scuola Superiore di VICENZA,VRTMRN07H19L840A
Scuola Superiore di VICENZA,VRTMRL06S15L840K
Scuola Superiore di VICENZA,VRTSFN07A02L840E
Scuola Superiore di VICENZA,VRTNNA08D06L840K
Scuola Media di URBINO,MSCRSO11C05L500Y
Scuola Media di URBINO,MSCBGD12L29L500K
Scuola Media di URBINO,MSCMCR11P20L500D
Scuola Media di URBINO,MSCGDI13R07L500L
Scuola Media di URBINO,MSCMRG12B27L500J
Scuola Media di URBINO,CRSSRA11L21L500O
Scuola Media di URBINO,SMNDNA12M12L500O
Scuola Media di URBINO,SMNVCN12P10L500L
Scuola Media di URBINO,SMNLCU13M04L500F
Scuola Media di URBINO,SMNSRL12M08L500P
Scuola Media di URBINO,SMNGRZ12C02L500Q
Scuola Media di URBINO,SMNMLE11R20L500X
Scuola Media di URBINO,SMNSVG11E15L500X
Scuola Media di URBINO,SMNMLD13C19L500O
Scuola Media di URBINO,SMNRSR12L31L500U
Scuola Superiore di LUCCA,MRNRNI10B17E715X
Scuola Superiore di LUCCA,SPGTSC08P26E715J
Scuola Superiore di LUCCA,SPGTSC08C06E715J
Scuola Superiore di LUCCA,SPGGIA08P24E715V
Scuola Superiore di LUCCA,SPGCNL08P29E715P
Scuola Superiore di LUCCA,SPGGCM08S06E715G
Scuola Superiore di CATANIA,MNTLND07D28C351Z
Scuola Superiore di CATANIA,MNTVNI08A15C351C
Scuola Superiore di CATANIA,MNTNVE08E01C351A
Scuola Superiore di CATANIA,MNTNTS08A19C351G
Scuola Superiore di CATANIA,MRNFNC08P22C351L
Scuola Superiore di CATANIA,MRNMTN08E28C351R
Scuola Superiore di CATANIA,MRNDIA08A09C351S
Scuola Superiore di CATANIA,MRNSNT08B05C351S
Scuola Superiore di CATANIA,RBNMDE07P20C351C
Scuola Superiore di CATANIA,RBNCST07H28C351S
Scuola Superiore di CATANIA,RBNMTN07D13C351B
Scuola Superiore di CATANIA,RBNRSL07C17C351K
Scuola Elementare di PORDENONE,TRBZEI18M21G888X
Scuola Elementare di PORDENONE,TRBMAI13T08G888K
Scuola Elementare di PORDENONE,TRBMRT16S11G888L
Scuola Elementare di PORDENONE,TRBWLM18E07G888Z
Scuola Elementare di PORDENONE,TRBRZO14L18G888J
Scuola Elementare di PORDENONE,TRBDRN18A02G888R
Scuola Elementare di PORDENONE,TRBDRS17M27G888A
Scuola Elementare di PORDENONE,FRRFLV16T25G888Z
Scuola Elementare di PORDENONE,FRRSFN18M09G888Z
Scuola Elementare di PORDENONE,FRRGDU17S19G888I
Scuola Elementare di PORDENONE,NDECVN17B03G888T
Scuola Elementare di PORDENONE,NDENTL16P21G888D
Scuola Elementare di PORDENONE,NDENTS17B28G888B
Scuola Elementare di PISA,GDNLFA16L17G702O
Scuola Elementare di PISA,GDNTRS15S16G702O
Scuola Elementare di PISA,GDNDIA17A21G702U
Scuola Elementare di PISA,GDNRNN16C09G702S
Scuola Elementare di PISA,MSCNBL17R08G702X
Scuola Elementare di PISA,MSCTTO14M08G702B
Scuola Elementare di PISA,FRRTNO14E08G702V
Scuola Elementare di PISA,FRRMMM14M12G702G
Scuola Elementare di PISA,TRNPMP16M31G702Y
Scuola Elementare di PISA,TRNCSS18C22G702B
Scuola Media di POTENZA,MFFBND10T19G942C
Scuola Media di POTENZA,MFFLND13L26G942A
Scuola Media di POTENZA,MFFMRN13R23G942V
Scuola Media di POTENZA,GRIFLR11E01G942T
Scuola Media di POTENZA,GRILBR13B16G942E
Scuola Media di POTENZA,GRILRD13M31G942D
Scuola Media di POTENZA,GRIVTR11A11G942M
Scuola Media di POTENZA,SMNLEA12P04G942K
Scuola Media di POTENZA,BNCDLR11T27G942I
Scuola Media di POTENZA,BNCLRD11R27G942A
Scuola Elementare di ROVIGO,FLTRCC15C19H620P
Scuola Elementare di ROVIGO,FLTGPP17L20H620X
Scuola Elementare di ROVIGO,CRTMRO18E25H620X
Scuola Elementare di ROVIGO,CRTSVR15T20H620Y
Scuola Elementare di CATANZARO,LFNLRT16B10C352Q
Scuola Superiore di ENNA,MNTMRC09L03C342C
Scuola Superiore di ENNA,MNTGDN09D10C342E
Scuola Superiore di ENNA,MNTMRK10P17C342K
Scuola Superiore di ENNA,MNTRSL10H11C342R
Scuola Superiore di ENNA,MNTRNI09A23C342Y
Scuola Superiore di ENNA,MRVSND09H29C342Y
Scuola Superiore di ENNA,MRVLND09A20C342H
Scuola Media di ENNA,SLBDFN12L24C342J
Scuola Media di ENNA,SLBGTN12C28C342Y
Scuola Media di ENNA,SLBTTO11A23C342V
Scuola Media di ENNA,TDSNRC13B16C342L
Scuola Media di ENNA,TDSFLC13A23C342T
Scuola Media di ENNA,TDSMRG12D28C342Z
Scuola Media di ENNA,TDSNRN11P15C342V
Scuola Media di ENNA,TDSGBB11L03C342O
Scuola Superiore di IMPERIA,LGHVTT07S18E290K
Scuola Superiore di IMPERIA,LGHTMS07A18E290A
Scuola Superiore di IMPERIA,LGHNGL07H16E290W
Scuola Superiore di IMPERIA,MPCZEI08L20E290L
Scuola Superiore di IMPERIA,MPCGLL08A13E290S
Scuola Superiore di IMPERIA,MPCNCL07H09E290C
Scuola Superiore di IMPERIA,MPCFBN08A21E290J
Scuola Superiore di BERGAMO,MFFLGU08T14A794U
Scuola Superiore di BERGAMO,MFFMTN10H10A794Z
Scuola Media di MACERATA,CCTGRM11S09E783N
Scuola Media di MACERATA,CCTMNZ12P17E783H
Scuola Media di MACERATA,CCTFCN12H21E783X
Scuola Media di MACERATA,CCTCMN12A14E783Z
Scuola Media di MACERATA,LUIRST10T28E783G
Scuola Media di MACERATA,BRNVTR13R22E783N
Scuola Media di MACERATA,BRNLVN11E24E783Y
Scuola Media di MACERATA,BRNMLN13R31E783M
Scuola Media di MACERATA,BRNMND12B02E783L
Scuola Elementare di PISTOIA,FRNLRD17S19G713O
Scuola Elementare di PISTOIA,SRNLRC17C23G713S
Scuola Elementare di URBINO,MSCPRD15P07L500N
Scuola Elementare di URBINO,GGGNSC17L15L500J
Scuola Elementare di URBINO,LUIBDT18C04L500N
Scuola Elementare di URBINO,LUILFA14H14L500T
Scuola Elementare di URBINO,BRGSMN18B18L500E
Scuola Elementare di URBINO,NDESRI14S17L500V
Scuola Elementare di URBINO,NDESND14B08L500R
Scuola Elementare di URBINO,NDESDR16T20L500S
Scuola Elementare di URBINO,NDEDNL17P05L500K
Scuola Media di TORINO,GRDNBL12P20L219F
Scuola Media di TORINO,GRDLNE11M08L219U
Scuola Media di TORINO,MNCSTN13R16L219Q
Scuola Media di TORINO,MNCMCL11A30L219E
Scuola Media di TORINO,MNCFLC13E29L219Q
Scuola Media di TORINO,MNCLRT12D17L219J
Scuola Superiore di SASSARI,PSRGRM07B06I452B
Scuola Superiore di SASSARI,PSRGBR08H22I452I
Scuola Superiore di SASSARI,PSRMCL08D16I452M
Scuola Superiore di SASSARI,PSRRZO08A08I452J
Scuola Superiore di SASSARI,FLLFTN09C05I452L
Scuola Superiore di SASSARI,FLLBNC09C11I452Q
Scuola Superiore di SASSARI,FLLJCP10P16I452Z
Scuola Superiore di SASSARI,FLLMRT10R26I452P
Scuola Superiore di SASSARI,FLLNNZ08S28I452Z
Scuola Superiore di SASSARI,FLLTRS10H18I452H
Scuola Superiore di SASSARI,FLLNTN10H17I452A
Scuola Superiore di SASSARI,FLLRKE09P12I452T
Scuola Superiore di SASSARI,FLLRRA09D06I452I
Scuola Superiore di SASSARI,LNZBLD07E23I452X
Scuola Superiore di SASSARI,PRTSVR08R17I452L
Università di PERUGIA,VCNVLM92E21G478O
Università di PERUGIA,RGMMTT91A28G478G
Università di PERUGIA,DLMMRK90A15G478N
Università di PERUGIA,DLMBRT92D14G478P
Università di PERUGIA,VSNDLM91S03G478T
Università di BOLZANO,GNGLFA97B14A952G
Università di BOLZANO,GNGLBT94C26A952V
Università di BOLZANO,GNGDTL95S18A952E
Università di BOLZANO,RSPRFL02A09A952W
Università di BOLZANO,RSPGUO01P18A952R
Università di BOLZANO,RSPPML99D03A952S
Università di BOLZANO,RSPMLE02M17A952P
Università di BOLZANO,RSPLNU99R26A952K
Università di BOLZANO,RSPMSM00L04A952G
Università di BOLZANO,RSPLRC01T23A952C
Università di BOLZANO,MPLCMN97H16A952G
Università di BOLZANO,MPLRLF98L24A952I
Università di BOLZANO,MPCNRN05A14A952Q
Università di BOLZANO,MPCNTN04E02A952Y
Università di BOLZANO,MPCMTT05M28A952D
Università di TARANTO,ZNNGPP06R09L049X
Università di TARANTO,CHRFDL98R17L049F
Università di VICENZA,RSPPLM02H22L840S
Università di VICENZA,RSPSNT99L29L840W
Università di VICENZA,RSPRME02B06L840R
Università di VICENZA,RSPSLN02D26L840W
Università di VICENZA,RSPPPN99R01L840D
Università di VICENZA,LBDPMP99R05L840Q
Università di VICENZA,LBDFLV02R27L840D
Università di VICENZA,FCCLFA06L18L840G
Università di VICENZA,FCCLVO03M14L840S
Università di VICENZA,FCCMND03S27L840V
Università di VICENZA,FCCMNZ05B07L840F
Università di VICENZA,FCCGDE06P07L840V
Università di VICENZA,FCCLMO00T26L840A
Università di VICENZA,FCCZTI99S05L840B
Università di VICENZA,FCCGGR00T26L840V
Università di VICENZA,FCCNNZ02C27L840K
Università di VICENZA,FCCGLL04A06L840T
Università di VICENZA,FCCFMN06H28L840G
Università di VICENZA,FCCMRN05D02L840C
Università di VICENZA,BVORRT06P25L840G
Università di VICENZA,BVOSNT04L24L840O
Università di VICENZA,PRZGZZ02T07L840K
Università di VICENZA,LLSVDN90B06L840J
Università di VICENZA,BRSMTN99A23L840N
Università di TRIESTE,CHRGPP89D08L424Z
Università di TRIESTE,SNISVG90A20L424E
Università di TRIESTE,SNIGPP91R27L424S
Università di TRIESTE,SNIBRC91H04L424E
Università di TRIESTE,BRGMCL00E23L424G
Università di TRIESTE,CHRCCL95C27L424P
Università di TRIESTE,CHRNNE94D16L424G
Università di TRIESTE,DTLFDN99B22L424T
Università di TRIESTE,DTLRSM01S18L424G
Università di TRIESTE,DTLMRN00T01L424F
Università di TRIESTE,CNNRNI04B19L424L
Università di TRIESTE,CNNRCC03S26L424W
Università di TRIESTE,CNNLCI05E02L424J
Università di TRIESTE,CNNDNC06B07L424O
Università di TRIESTE,VNORNT02D22L424I
Università di TRIESTE,CDSDNI94M12L424B
Università di TRIESTE,CDSZNE97L24L424N
Scuola Media di TRIESTE,SNIWTR12R19L424E
Scuola Media di TRIESTE,SNIDLM12C20L424A
Scuola Media di TRIESTE,SNIBND12R06L424U
Scuola Media di TRIESTE,SNIVDN12P14L424B
Scuola Media di TRIESTE,SNISRN11M12L424J
Scuola Media di TRIESTE,VCNTTN12T16L424L
Scuola Media di TRIESTE,VCNCSR13S05L424S
Scuola Media di TRIESTE,VCNMMM11A20L424G
Scuola Media di TRIESTE,SMNDNT11H27L424Y
Scuola Media di TRIESTE,SMNDRT13H23L424E
